,customer_ID,frequency_score,spending_score
3965,16857.0,11,28.65
3966,16858.0,155,644.61
3967,16859.0,130,346.7
3968,16860.0,44,242.35
3969,16861.0,53,138.84
3970,16862.0,35,82.56
3971,16863.0,58,105.75
3972,16864.0,17,38.0
3973,16865.0,16,25.37
3974,16866.0,11,41.89
3975,16867.0,6,9.17
3976,16868.0,54,227.85999999999999
3977,16869.0,129,299.19
3978,16870.0,28,77.96000000000001
3979,16871.0,139,507.55
3980,16872.0,18,120.28
3981,16874.0,34,110.82000000000001
3982,16875.0,252,966.74
3983,16876.0,32,63.550000000000004
3984,16877.0,159,401.6
3985,16878.0,6,9.5
3986,16879.0,2,140.95999999999998
3987,16880.0,187,701.32
3988,16881.0,1,0.72
3989,16882.0,39,107.92
3990,16883.0,289,1045.44
3991,16884.0,75,333.66
3992,16885.0,142,442.75
3993,16886.0,16,61.4
3994,16887.0,102,252.57
3995,16888.0,54,222.63
3996,16889.0,218,619.23
3997,16890.0,19,36.94
3998,16892.0,141,497.8
3999,16893.0,135,330.26
4000,16894.0,197,925.34
4001,16895.0,171,512.46
4002,16896.0,18,103.95
4003,16897.0,44,226.44
4004,16898.0,295,625.84
4005,16899.0,179,570.19
4006,16900.0,82,854.46
4007,16901.0,23,140.89000000000001
4008,16902.0,44,170.07
4009,16903.0,193,438.84
4010,16906.0,225,758.48
4011,16907.0,255,919.9
4012,16908.0,21,83.39
4013,16909.0,19,65.8
4014,16911.0,37,85.05
4015,16912.0,177,778.17
4016,16913.0,18,67.1
4017,16914.0,38,100.69
4018,16915.0,74,814.86
4019,16916.0,264,637.46
4020,16917.0,52,275.89
4021,16920.0,23,124.65
4022,16921.0,95,261.94
4023,16922.0,122,369.44
4024,16924.0,89,271.91
4025,16925.0,18,42.96
4026,16926.0,115,733.41
4027,16927.0,6,17.44
4028,16929.0,77,160.13
4029,16930.0,54,87.74
4030,16932.0,144,332.8
4031,16933.0,307,988.88
4032,16934.0,146,573.46
4033,16935.0,73,143.88
4034,16936.0,141,265.83
4035,16937.0,51,101.45
4036,16939.0,44,145.23
4037,16941.0,2,5.5
4038,16942.0,283,849.7
4039,16944.0,7,41.28
4040,16946.0,76,272.07
4041,16947.0,60,166.85999999999999
4042,16948.0,43,79.01
4043,16949.0,61,508.8
4044,16950.0,153,389.54
4045,16951.0,87,126.1
4046,16952.0,88,311.88
4047,16953.0,1,2.08
4048,16954.0,207,556.02
4049,16955.0,60,208.56
4050,16956.0,18,84.07
4051,16957.0,16,53.27
4052,16958.0,74,181.92000000000002
4053,16959.0,7,21.05
4054,16961.0,55,182.92
4055,16962.0,15,40.24
4056,16963.0,7,23.400000000000002
4057,16964.0,6,27.3
4058,16965.0,26,60.730000000000004
4059,16966.0,31,42.72
4060,16967.0,21,23.95
4061,16968.0,31,86.91
4062,16969.0,42,100.05
4063,16970.0,2,11.9
4064,16971.0,42,443.19
4065,16972.0,88,398.9
4066,16973.0,6,12.7
4067,16974.0,8,42.5
4068,16975.0,47,114.85
4069,16976.0,2,12.01
4070,16977.0,28,147.6
4071,16978.0,67,220.95
4072,16979.0,133,473.23
4073,16980.0,112,257.0
4074,16982.0,22,53.97
4075,16983.0,250,735.73
4076,16986.0,174,707.6999999999999
4077,16988.0,20,107.14
4078,16989.0,12,18.0
4079,16990.0,2,3.44
4080,16991.0,74,169.05
4081,16993.0,29,233.85
4082,16994.0,1,779.32
4083,16995.0,2,2.5
4084,16996.0,87,246.45000000000002
4085,16997.0,12,23.4
4086,16998.0,8,27.63
4087,16999.0,23,55.83
4088,17000.0,30,48.92
4089,17001.0,275,806.98
4090,17002.0,85,287.79
4091,17003.0,112,234.0
4092,17004.0,70,178.85
4093,17005.0,21,44.56
4094,17006.0,130,426.12
4095,17007.0,68,238.55
4096,17008.0,1,3.39
4097,17009.0,11,19.0
4098,17010.0,12,33.0
4099,17011.0,29,47.03
4100,17012.0,42,89.04
4101,17014.0,75,221.23
4102,17015.0,217,307.52
4103,17016.0,41,154.51
4104,17018.0,37,215.82
4105,17020.0,69,111.78999999999999
4106,17021.0,48,139.49
4107,17022.0,16,40.36
4108,17023.0,49,126.92999999999999
4109,17024.0,3,4.15
4110,17025.0,42,72.14
4111,17026.0,8,32.69
4112,17027.0,188,641.39
4113,17028.0,95,327.19
4114,17029.0,29,66.66
4115,17030.0,11,29.28
4116,17031.0,50,90.1
4117,17033.0,40,128.59
4118,17034.0,65,185.22
4119,17035.0,37,128.15
4120,17036.0,12,59.15
4121,17037.0,77,213.06
4122,17038.0,63,201.91
4123,17039.0,44,172.94
4124,17040.0,16,51.199999999999996
4125,17041.0,130,283.18
4126,17042.0,98,178.63
4127,17043.0,205,699.4399999999999
4128,17044.0,159,605.64
4129,17045.0,53,292.46000000000004
4130,17046.0,85,150.67
4131,17047.0,142,493.64
4132,17048.0,107,344.06
4133,17051.0,157,275.33
4134,17052.0,92,171.47
4135,17053.0,14,60.589999999999996
4136,17054.0,84,397.28000000000003
4137,17055.0,30,92.0
4138,17056.0,8,33.0
4139,17057.0,50,147.07
4140,17058.0,62,233.45
4141,17060.0,5,8.86
4142,17061.0,101,512.47
4143,17062.0,165,369.42
4144,17063.0,217,557.28
4145,17064.0,62,228.64000000000001
4146,17065.0,13,152.95
4147,17066.0,18,48.92
4148,17067.0,13,28.07
4149,17069.0,310,813.37
4150,17070.0,105,252.32
4151,17071.0,223,782.59
4152,17072.0,22,38.32
4153,17073.0,174,543.5
4154,17074.0,4,41.2
4155,17075.0,203,803.05
4156,17076.0,50,212.71
4157,17077.0,1,8.5
4158,17078.0,28,16.87
4159,17079.0,2,9.9
4160,17080.0,34,118.47999999999999
4161,17081.0,214,730.24
4162,17082.0,170,565.05
4163,17083.0,117,289.86
4164,17084.0,295,816.86
4165,17086.0,96,207.45
4166,17087.0,12,38.44
4167,17088.0,115,438.04
4168,17089.0,4,15.4
4169,17090.0,94,259.68
4170,17093.0,13,39.69
4171,17094.0,19,45.1
4172,17095.0,142,681.83
4173,17096.0,225,901.46
4174,17097.0,312,798.86
4175,17098.0,18,110.38
4176,17099.0,40,127.12
4177,17100.0,65,126.32
4178,17101.0,73,253.55
4179,17102.0,1,12.75
4180,17103.0,32,53.980000000000004
4181,17104.0,19,86.39
4182,17105.0,90,175.01
4183,17106.0,53,238.94
4184,17108.0,9,47.25
4185,17109.0,144,356.72
4186,17110.0,51,212.9
4187,17111.0,49,79.57
4188,17112.0,50,98.82000000000001
4189,17113.0,172,724.28
4190,17114.0,135,696.83
4191,17115.0,129,670.81
4192,17116.0,47,72.13
4193,17117.0,9,35.7
4194,17118.0,10,13.579999999999998
4195,17119.0,38,131.96
4196,17120.0,18,79.13
4197,17121.0,12,44.839999999999996
4198,17122.0,30,51.71
4199,17123.0,43,84.39
4200,17124.0,32,109.94
4201,17125.0,40,138.74
4202,17127.0,37,151.94
4203,17128.0,14,55.79
4204,17129.0,2,13.45
4205,17130.0,1,18.38
4206,17131.0,134,471.6
4207,17132.0,78,255.46
4208,17133.0,63,123.06
4209,17134.0,37,203.55
4210,17135.0,161,452.78000000000003
4211,17136.0,14,39.26
4212,17137.0,176,377.11
4213,17138.0,256,1009.11
4214,17140.0,20,50.05
4215,17141.0,174,509.71
4216,17142.0,90,591.65
4217,17143.0,121,416.14
4218,17144.0,48,253.24
4219,17145.0,186,544.15
4220,17147.0,147,653.88
4221,17148.0,9,14.58
4222,17149.0,6,47.7
4223,17150.0,93,464.79
4224,17151.0,4,22.3
4225,17152.0,18,68.96000000000001
4226,17153.0,14,39.05
4227,17154.0,23,25.46
4228,17155.0,73,138.96
4229,17156.0,41,87.12
4230,17157.0,143,425.3
4231,17158.0,115,415.94
4232,17159.0,131,365.36
4233,17161.0,52,132.43
4234,17162.0,105,406.57
4235,17163.0,30,50.01
4236,17164.0,145,359.27
4237,17165.0,103,441.19
4238,17166.0,14,49.28
4239,17167.0,79,247.29
4240,17168.0,21,68.85
4241,17169.0,85,251.91
4242,17170.0,11,23.72
4243,17171.0,25,101.72
4244,17172.0,43,50.84
4245,17173.0,87,330.45
4246,17174.0,4,6.65
4247,17175.0,64,270.72
4248,17176.0,42,97.42
4249,17177.0,29,98.55
4250,17178.0,32,168.39000000000001
4251,17179.0,158,362.45
4252,17181.0,30,132.21
4253,17182.0,6,35.7
4254,17183.0,76,318.52
4255,17184.0,14,55.33
4256,17185.0,44,87.81
4257,17186.0,2,1.44
4258,17187.0,23,61.879999999999995
4259,17188.0,182,514.81
4260,17189.0,123,283.27
4261,17190.0,196,971.29
4262,17192.0,21,63.269999999999996
4263,17193.0,48,125.55
4264,17194.0,61,222.4
4265,17195.0,31,49.49
4266,17196.0,104,250.95
4267,17197.0,29,159.76
4268,17198.0,173,511.49
4269,17199.0,9,7.19
4270,17200.0,25,53.730000000000004
4271,17201.0,187,462.83
4272,17202.0,8,23.5
4273,17203.0,270,520.53
4274,17204.0,190,794.66
4275,17205.0,35,30.08
4276,17206.0,7,19.52
4277,17207.0,67,130.67
4278,17208.0,24,45.84
4279,17209.0,40,104.25
4280,17210.0,54,72.94
4281,17212.0,29,50.7
4282,17214.0,104,628.17
4283,17215.0,11,27.7
4284,17216.0,14,42.85
4285,17217.0,29,86.05
4286,17219.0,50,84.79
4287,17221.0,126,286.65
4288,17222.0,113,345.74
4289,17223.0,101,466.1
4290,17224.0,8,57.14
4291,17225.0,5,16.3
4292,17226.0,61,157.79
4293,17227.0,125,154.98
4294,17229.0,47,94.42
4295,17230.0,230,916.18
4296,17232.0,36,95.63
4297,17233.0,58,164.77
4298,17234.0,14,51.77
4299,17235.0,99,280.82
4300,17236.0,158,561.55
4301,17237.0,80,254.5
4302,17239.0,34,118.25
4303,17240.0,7,11.35
4304,17241.0,171,794.28
4305,17242.0,84,180.29
4306,17244.0,120,298.22
4307,17245.0,25,47.24
4308,17246.0,6,22.41
4309,17247.0,55,180.51
4310,17248.0,117,262.45
4311,17249.0,27,39.75
4312,17250.0,57,171.8
4313,17251.0,82,290.97
4314,17252.0,87,241.24
4315,17253.0,18,101.06
4316,17254.0,148,235.74
4317,17255.0,190,391.71
4318,17256.0,31,67.36
4319,17257.0,15,30.7
4320,17258.0,55,142.85
4321,17260.0,6,61.150000000000006
4322,17261.0,46,113.34
4323,17262.0,21,98.65
4324,17263.0,23,46.26
4325,17264.0,84,132.45
4326,17265.0,127,295.68
4327,17266.0,127,350.92
4328,17267.0,38,129.25
4329,17268.0,30,73.89
4330,17269.0,146,331.38
4331,17270.0,49,135.34
4332,17271.0,52,143.56
4333,17272.0,116,215.95
4334,17273.0,12,20.9
4335,17274.0,79,221.79
4336,17275.0,24,85.61
4337,17276.0,57,176.24
4338,17277.0,69,231.26
4339,17278.0,17,75.9
4340,17279.0,9,60.629999999999995
4341,17280.0,6,10.08
4342,17281.0,6,16.9
4343,17282.0,217,550.56
4344,17283.0,15,35.230000000000004
4345,17285.0,49,223.79
4346,17286.0,93,177.67
4347,17288.0,295,885.02
4348,17289.0,281,648.41
4349,17290.0,203,554.37
4350,17291.0,1,7.65
4351,17292.0,15,71.77
4352,17293.0,245,667.58
4353,17294.0,17,45.88
4354,17295.0,69,203.53
4355,17296.0,33,128.4
4356,17297.0,51,112.48
4357,17298.0,71,125.13
4358,17299.0,120,212.84
4359,17300.0,44,88.92999999999999
4360,17301.0,121,222.07
4361,17302.0,81,213.72
4362,17303.0,53,155.87
4363,17304.0,5,15.84
4364,17305.0,9,27.63
4365,17306.0,75,112.87
4366,17307.0,53,113.37
4367,17308.0,7,6.21
4368,17309.0,37,122.9
4369,17310.0,2,5.1
4370,17311.0,129,346.24
4371,17312.0,14,32.27
4372,17313.0,28,59.300000000000004
4373,17314.0,286,734.13
4374,17316.0,35,99.10000000000001
4375,17317.0,11,31.14
4376,17318.0,18,66.07
4377,17319.0,3,6.15
4378,17320.0,174,728.39
4379,17321.0,295,885.99
4380,17322.0,180,380.14
4381,17324.0,153,354.74
4382,17325.0,39,121.00999999999999
4383,17326.0,89,270.53000000000003
4384,17327.0,4,18.66
4385,17328.0,6,11.3
4386,17329.0,105,306.14
4387,17330.0,8,86.83
4388,17331.0,1,10.95
4389,17332.0,95,244.47
4390,17333.0,28,49.62
4391,17334.0,32,77.87
4392,17335.0,39,122.23
4393,17336.0,1,1.69
4394,17339.0,15,47.47
4395,17342.0,40,258.06
4396,17343.0,80,324.56
4397,17344.0,70,193.69
4398,17345.0,226,498.29
4399,17347.0,1,1.06
4400,17349.0,94,218.04
4401,17350.0,147,405.451
4402,17351.0,69,386.34000000000003
4403,17352.0,5,17.25
4404,17353.0,17,34.1
4405,17354.0,104,209.95
4406,17355.0,37,77.18
4407,17356.0,86,122.55
4408,17357.0,45,155.47
4409,17358.0,147,451.1
4410,17359.0,38,101.46
4411,17360.0,241,728.22
4412,17361.0,58,213.71
4413,17362.0,146,442.6
4414,17363.0,36,81.5
4415,17366.0,136,391.68
4416,17367.0,34,64.47
4417,17368.0,258,712.18
4418,17369.0,1,0.85
4419,17370.0,33,46.1
4420,17371.0,146,419.16
4421,17373.0,91,158.04
4422,17374.0,43,282.12
4423,17375.0,88,258.4
4424,17376.0,55,169.28
4425,17378.0,2,21.9
4426,17379.0,83,113.86
4427,17380.0,11,27.5
4428,17381.0,175,255.82
4429,17382.0,18,52.11
4430,17383.0,53,105.88
4431,17384.0,20,65.09
4432,17385.0,47,90.24
4433,17386.0,38,69.03
4434,17387.0,78,188.58
4435,17388.0,57,149.37
4436,17390.0,12,32.25
4437,17391.0,3,3.18
4438,17392.0,76,261.08
4439,17393.0,48,138.5
4440,17394.0,4,13.77
4441,17395.0,3,6.25
4442,17396.0,57,233.88
4443,17397.0,138,413.16
4444,17398.0,38,183.98
4445,17401.0,12,53.15
4446,17402.0,207,877.8199999999999
4447,17403.0,46,173.78
4448,17404.0,297,633.45
4449,17405.0,94,297.1
4450,17407.0,23,52.9
4451,17408.0,9,50.18
4452,17409.0,104,367.18
4453,17410.0,64,223.33
4454,17411.0,85,307.93
4455,17413.0,10,37.42
4456,17414.0,21,9.92
4457,17415.0,14,195.53
4458,17417.0,16,43.64
4459,17418.0,42,103.51
4460,17420.0,59,216.34
4461,17421.0,58,105.51
4462,17422.0,233,466.97
4463,17423.0,45,86.93
4464,17424.0,1,176.96
4465,17425.0,43,114.85
4466,17427.0,2,8.33
4467,17429.0,99,220.49
4468,17430.0,42,100.18
4469,17431.0,43,84.33
4470,17432.0,277,690.49
4471,17433.0,93,239.42
4472,17434.0,138,392.2
4473,17435.0,15,65.2
4474,17436.0,21,61.66
4475,17437.0,53,186.66
4476,17438.0,73,357.01
4477,17439.0,8,17.71
4478,17440.0,9,9.09
4479,17441.0,21,43.07
4480,17442.0,294,796.14
4481,17443.0,1,1.06
4482,17444.0,135,883.9000000000001
4483,17445.0,1,506.51
4484,17446.0,9,6.95
4485,17447.0,36,60.92
4486,17451.0,107,256.29
4487,17452.0,1,227.28
4488,17453.0,19,65.03999999999999
4489,17454.0,127,378.48
4490,17455.0,8,22.6
4491,17456.0,77,225.86
4492,17457.0,72,204.55
4493,17458.0,86,213.63
4494,17459.0,111,212.81
4495,17460.0,156,588.55
4496,17461.0,111,266.42
4497,17462.0,28,109.18
4498,17464.0,45,111.01
4499,17465.0,144,445.95
4500,17466.0,41,192.33
4501,17467.0,4,26.5
4502,17468.0,8,8.4
4503,17469.0,277,947.9
4504,17470.0,166,266.29
4505,17471.0,19,53.3
4506,17472.0,230,523.4300000000001
4507,17473.0,35,113.55
4508,17474.0,6,36.05
4509,17475.0,14,24.87
4510,17476.0,34,217.09
4511,17477.0,47,279.43
4512,17478.0,40,138.03
4513,17479.0,18,35.94
4514,17480.0,56,110.37
4515,17481.0,83,215.3
4516,17482.0,54,234.39
4517,17483.0,28,94.35000000000001
4518,17484.0,14,32.81
4519,17485.0,6,22.1
4520,17486.0,24,69.51
4521,17487.0,8,48.5
4522,17488.0,18,55.7
4523,17489.0,29,31.23
4524,17490.0,126,369.68
4525,17491.0,183,540.03
4526,17492.0,39,148.58
4527,17493.0,8,23.19
4528,17494.0,3,12.85
4529,17495.0,53,216.0
4530,17496.0,74,324.48
4531,17497.0,7,50.35
4532,17498.0,17,34.33
4533,17499.0,73,211.25
4534,17500.0,5,271.5
4535,17501.0,18,62.9
4536,17502.0,28,78.67
4537,17503.0,38,88.45
4538,17505.0,102,330.79
4539,17506.0,16,56.71
4540,17507.0,88,234.23
4541,17508.0,232,680.86
4542,17510.0,35,67.66
4543,17512.0,199,384.45
4544,17513.0,18,58.57
4545,17514.0,87,202.0
4546,17515.0,180,898.97
4547,17516.0,196,516.97
4548,17517.0,11,27.92
4549,17518.0,77,184.05
4550,17519.0,224,793.04
4551,17520.0,30,98.92999999999999
4552,17521.0,79,213.13
4553,17522.0,73,141.95
4554,17523.0,33,103.22999999999999
4555,17524.0,45,91.9
4556,17525.0,26,131.4
4557,17526.0,101,611.04
4558,17527.0,49,171.85999999999999
4559,17528.0,260,867.84
4560,17529.0,82,305.46
4561,17531.0,65,295.59
4562,17532.0,4,10.47
4563,17533.0,1,1.45
4564,17534.0,92,254.98
4565,17535.0,13,19.15
4566,17536.0,16,72.53999999999999
4567,17537.0,75,199.53
4568,17538.0,9,10.74
4569,17539.0,152,574.79
4570,17540.0,65,206.9
4571,17541.0,33,109.37
4572,17542.0,65,148.14
4573,17543.0,13,45.2
4574,17544.0,92,312.23
4575,17545.0,278,704.3100000000001
4576,17546.0,1,648.05
4577,17547.0,38,166.3
4578,17548.0,53,94.33
4579,17549.0,6,10.6
4580,17551.0,43,109.27
4581,17552.0,162,417.29
4582,17553.0,6,17.2
4583,17554.0,88,269.23
4584,17555.0,272,537.14
4585,17556.0,14,46.64
4586,17557.0,35,100.37
4587,17558.0,28,125.92
4588,17559.0,12,9.44
4589,17560.0,56,127.76
4590,17561.0,203,498.21
4591,17562.0,64,123.25
4592,17563.0,35,94.07000000000001
4593,17564.0,49,182.4
4594,17565.0,30,85.39
4595,17566.0,152,403.4
4596,17567.0,235,584.92
4597,17568.0,65,98.98
4598,17569.0,29,97.24
4599,17570.0,2,200.0
4600,17572.0,36,95.69
4601,17573.0,26,58.02
4602,17574.0,8,26.529999999999998
4603,17575.0,5,30.799999999999997
4604,17577.0,21,51.9
4605,17578.0,70,239.46
4606,17579.0,96,331.35
4607,17580.0,95,255.03
4608,17582.0,125,389.25
4609,17583.0,7,19.65
4610,17584.0,125,513.83
4611,17586.0,8,23.8
4612,17587.0,43,146.13
4613,17588.0,75,342.98
4614,17590.0,201,536.35
4615,17591.0,269,1010.7
4616,17592.0,26,103.1
4617,17594.0,104,227.85
4618,17595.0,83,207.31
4619,17597.0,134,429.58
4620,17598.0,10,32.69
4621,17599.0,5,22.95
4622,17600.0,13,45.9
4623,17601.0,76,181.26
4624,17604.0,210,485.7
4625,17605.0,13,28.75
4626,17606.0,6,13.3
4627,17607.0,22,53.68
4628,17608.0,169,200.82
4629,17610.0,172,531.66
4630,17613.0,319,851.32
4631,17614.0,100,221.16
4632,17615.0,60,182.56
4633,17616.0,5,12.75
4634,17617.0,21,58.800000000000004
4635,17619.0,77,138.88
4636,17620.0,4,11.03
4637,17621.0,68,243.98
4638,17622.0,39,156.9
4639,17623.0,196,879.81
4640,17624.0,97,302.9
4641,17626.0,18,33.81
4642,17627.0,11,22.44
4643,17628.0,5,12.05
4644,17629.0,157,390.75
4645,17630.0,26,203.45000000000002
4646,17631.0,69,245.14000000000001
4647,17632.0,2,12.7
4648,17633.0,103,337.37
4649,17635.0,75,206.69
4650,17636.0,24,60.74
4651,17637.0,35,120.15
4652,17638.0,3,5.85
4653,17639.0,79,191.1
4654,17640.0,68,159.54
4655,17641.0,1,6.95
4656,17642.0,108,230.05
4657,17643.0,39,139.4
4658,17645.0,1,4.95
4659,17647.0,12,75.53
4660,17648.0,126,574.43
4661,17649.0,101,374.78000000000003
4662,17650.0,8,15.17
4663,17652.0,270,927.5600000000001
4664,17653.0,50,207.42000000000002
4665,17654.0,22,69.45
4666,17655.0,122,552.3
4667,17656.0,82,227.35
4668,17657.0,7,15.75
4669,17658.0,23,54.08
4670,17659.0,208,863.82
4671,17660.0,89,196.51
4672,17661.0,1,6.75
4673,17662.0,15,68.31
4674,17664.0,80,167.84
4675,17665.0,19,28.75
4676,17666.0,44,81.22
4677,17667.0,235,772.75
4678,17668.0,15,110.05
4679,17669.0,144,303.86
4680,17670.0,11,28.5
4681,17671.0,100,352.23
4682,17672.0,211,904.39
4683,17674.0,38,27.73
4684,17676.0,169,326.25
4685,17678.0,29,106.67
4686,17679.0,105,291.41
4687,17680.0,21,146.3
4688,17681.0,15,40.77
4689,17682.0,239,583.6899999999999
4690,17683.0,46,96.75
4691,17684.0,15,43.74
4692,17685.0,215,417.47
4693,17687.0,26,73.44
4694,17688.0,20,75.6
4695,17689.0,22,26.38
4696,17691.0,53,175.15
4697,17692.0,164,312.47
4698,17693.0,18,46.769999999999996
4699,17694.0,81,135.76
4700,17695.0,62,82.34
4701,17697.0,19,96.6
4702,17698.0,8,17.1
4703,17699.0,19,62.45
4704,17701.0,24,138.1
4705,17702.0,168,403.6
4706,17703.0,78,122.01
4707,17704.0,31,121.48
4708,17705.0,125,372.4
4709,17707.0,25,44.75
4710,17708.0,74,240.13
4711,17709.0,40,241.74
4712,17710.0,20,80.17
4713,17711.0,23,56.42
4714,17712.0,29,135.29
4715,17713.0,76,218.7
4716,17714.0,85,369.22
4717,17715.0,2,1.7
4718,17717.0,26,48.4
4719,17718.0,24,71.5
4720,17720.0,136,606.1
4721,17721.0,11,45.910000000000004
4722,17722.0,224,665.54
4723,17723.0,12,42.400000000000006
4724,17724.0,45,189.9
4725,17725.0,198,527.08
4726,17726.0,65,223.33
4727,17727.0,67,209.61
4728,17729.0,23,70.55
4729,17730.0,317,610.66
4730,17731.0,115,549.9399999999999
4731,17732.0,143,653.33
4732,17733.0,35,103.57
4733,17734.0,86,279.71
4734,17736.0,26,170.48000000000002
4735,17737.0,10,24.14
4736,17738.0,233,669.71
4737,17739.0,152,632.59
4738,17740.0,9,19.73
4739,17741.0,6,6.8
4740,17742.0,85,658.54
4741,17743.0,5,11.75
4742,17744.0,152,139.74
4743,17745.0,28,185.38
4744,17746.0,40,120.82
4745,17747.0,2,12.7
4746,17748.0,17,76.45
4747,17749.0,57,293.97
4748,17750.0,193,127.83
4749,17751.0,32,67.43
4750,17752.0,1,0.42
4751,17753.0,73,205.84
4752,17754.0,232,291.63
4753,17755.0,10,34.37
4754,17756.0,85,239.48
4755,17759.0,138,323.15
4756,17760.0,77,202.73
4757,17761.0,19,59.7
4758,17762.0,17,32.61
4759,17763.0,20,63.0
4760,17764.0,159,502.48
4761,17765.0,83,328.28000000000003
4762,17766.0,22,63.02
4763,17767.0,39,100.95
4764,17768.0,191,597.93
4765,17770.0,38,183.43
4766,17771.0,69,177.56
4767,17772.0,105,338.21
4768,17773.0,56,172.79
4769,17775.0,3,2.35
4770,17776.0,85,204.68
4771,17777.0,194,319.52
4772,17778.0,10,23.5
4773,17779.0,84,244.31
4774,17780.0,81,255.87
4775,17781.0,12,66.68
4776,17782.0,29,51.1
4777,17783.0,92,196.22
4778,17784.0,23,70.36
4779,17785.0,51,143.63
4780,17786.0,72,152.94
4781,17787.0,165,490.23
4782,17788.0,5,27.1
4783,17789.0,29,97.2
4784,17790.0,304,811.73
4785,17791.0,10,27.7
4786,17792.0,53,180.07
4787,17793.0,58,218.56
4788,17794.0,7,30.950000000000003
4789,17795.0,46,88.6
4790,17796.0,225,850.94
4791,17797.0,275,745.23
4792,17798.0,49,86.88
4793,17800.0,104,228.85
4794,17801.0,86,133.38
4795,17803.0,27,69.71
4796,17804.0,93,254.27
4797,17805.0,11,23.21
4798,17806.0,43,43.91
4799,17807.0,89,206.99
4800,17808.0,33,89.37
4801,17810.0,57,274.78
4802,17812.0,233,647.61
4803,17814.0,146,360.02
4804,17815.0,13,15.2
4805,17816.0,55,71.74
4806,17817.0,140,547.6
4807,17818.0,46,86.46000000000001
4808,17819.0,102,399.27
4809,17820.0,47,140.89
4810,17821.0,6,16.91
4811,17822.0,176,474.78
4812,17823.0,110,316.15
4813,17824.0,13,13.9
4814,17825.0,28,65.18
4815,17826.0,34,79.96000000000001
4816,17827.0,289,640.26
4817,17828.0,82,474.14
4818,17829.0,172,422.83
4819,17830.0,23,138.3
4820,17831.0,2,5.9
4821,17832.0,61,67.81
4822,17833.0,32,111.32
4823,17834.0,59,224.5
4824,17835.0,61,103.61
4825,17836.0,24,32.78
4826,17837.0,172,686.11
4827,17838.0,326,1033.59
4828,17839.0,56,98.03
4829,17840.0,55,94.14
4830,17842.0,18,104.09
4831,17843.0,64,154.76
4832,17844.0,5,4.99
4833,17845.0,48,217.67000000000002
4834,17847.0,9,41.63
4835,17848.0,169,843.32
4836,17849.0,50,442.12
4837,17851.0,237,662.55
4838,17852.0,110,207.87
4839,17853.0,106,440.42
4840,17854.0,120,299.89
4841,17855.0,34,60.04
4842,17856.0,17,56.55
4843,17857.0,62,564.62
4844,17859.0,25,45.27
4845,17860.0,232,607.61
4846,17862.0,102,431.21
4847,17863.0,276,434.74
4848,17864.0,145,262.36
4849,17866.0,27,101.05
4850,17867.0,163,641.26
4851,17868.0,19,72.35
4852,17869.0,98,563.36
4853,17870.0,283,630.45
4854,17871.0,85,262.01
4855,17872.0,15,34.24
4856,17873.0,188,506.61
4857,17874.0,47,189.99
4858,17875.0,26,72.38
4859,17876.0,4,6.99
4860,17877.0,12,42.49
4861,17878.0,85,178.27
4862,17879.0,6,21.83
4863,17880.0,45,120.65
4864,17881.0,8,36.25
4865,17882.0,56,159.60999999999999
4866,17883.0,177,490.15999999999997
4867,17885.0,64,141.76
4868,17886.0,176,648.44
4869,17887.0,10,52.35
4870,17888.0,206,570.88
4871,17889.0,122,366.1
4872,17890.0,94,232.09
4873,17891.0,34,24.2
4874,17892.0,28,91.7
4875,17893.0,16,33.519999999999996
4876,17895.0,16,29.77
4877,17896.0,2,1.78
4878,17898.0,50,121.0
4879,17899.0,32,76.3
4880,17900.0,11,28.3
4881,17901.0,22,144.9
4882,17902.0,24,31.36
4883,17903.0,45,146.69
4884,17904.0,39,150.23
4885,17905.0,172,666.95
4886,17906.0,12,45.9
4887,17907.0,13,43.370000000000005
4888,17908.0,280,829.03
4889,17909.0,9,48.05
4890,17910.0,26,79.15
4891,17911.0,39,85.06
4892,17912.0,54,203.31
4893,17914.0,80,157.2
4894,17915.0,35,96.5
4895,17916.0,19,22.32
4896,17917.0,94,209.44
4897,17918.0,40,79.47
4898,17919.0,40,67.88
4899,17922.0,8,37.05
4900,17923.0,3,10.45
4901,17924.0,44,161.9
4902,17925.0,2,6.78
4903,17926.0,44,139.26
4904,17927.0,10,30.150000000000002
4905,17928.0,27,74.84
4906,17929.0,16,115.9
4907,17930.0,90,143.41
4908,17932.0,90,246.56
4909,17933.0,14,29.34
4910,17934.0,41,127.21
4911,17935.0,66,187.9
4912,17936.0,77,183.57
4913,17937.0,43,149.35
4914,17938.0,29,90.82000000000001
4915,17939.0,12,29.47
4916,17941.0,7,13.43
4917,17942.0,2,3.05
4918,17943.0,1,55.01
4919,17944.0,26,48.35
4920,17945.0,72,146.21
4921,17946.0,20,62.89
4922,17947.0,9,8.48
4923,17948.0,1,2.49
4924,17950.0,208,530.83
4925,17951.0,34,89.39
4926,17952.0,104,249.82
4927,17953.0,21,73.59
4928,17955.0,22,110.15
4929,17956.0,1,12.75
4930,17957.0,31,41.82
4931,17958.0,36,122.55
4932,17959.0,2,42.050000000000004
4933,17960.0,37,80.91
4934,17962.0,202,414.31
4935,17963.0,112,341.03
4936,17964.0,139,403.4
4937,17966.0,114,164.12
4938,17967.0,115,247.51
4939,17968.0,220,417.59
4940,17970.0,31,91.94
